Country Name,Country Code,Series Name,Series Code,Series_type,2021 [YR2021],2022 [YR2022],2023 [YR2023],series_type,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4]
Germany,DEU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,..,..,..,Electricity production,,,,,,,,,,,,
Germany,DEU,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,2.173550826,2.222008385,2.184000507,Employment,,,,,,,,,,,,
Germany,DEU,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,5.647948587,5.696364721,5.547460167,Employment,,,,,,,,,,,,
Germany,DEU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,1.246156464,1.240231987,1.198706553,Employment,,,,,,,,,,,,
Germany,DEU,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,0.929196221,0.885764029,0.820314781,Employment,,,,,,,,,,,,
Germany,DEU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,1.523159583,1.550150488,1.529761059,Employment,,,,,,,,,,,,
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,..,..,..,Energy,,,,,,,,,,,,
Germany,DEU,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,,..,..,..,Energy,,,,,,,,,,,,
Germany,DEU,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,2.7,2.47,..,Energy,,,,,,,,,,,,
Germany,DEU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",EG.USE.COMM.GD.PP.KD,,..,..,..,Energy,,,,,,,,,,,,
Germany,DEU,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,..,..,..,health expenditure per capita,,,,,,,,,,,,
Germany,DEU,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,..,..,..,health expenditure per capita,,,,,,,,,,,,
Germany,DEU,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,,11.6421,10.7898,9.7942,F-gases emissions from Industrial Processes (Mt CO2e),,,,,,,,,,,,
Germany,DEU,Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,,17.9,..,..,Firms experiencing losses due to theft and vandalism (% of firms),,,,,,,,,,,,
Germany,DEU,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,21.3,..,..,Firms experiencing electrical outages (% of firms),,,,,,,,,,,,
Germany,DEU,"Fish species, threatened",EN.FSH.THRD.NO,,..,..,..,"Fish species, threatened",,,,,,,,,,,,
Germany,DEU,Fixed broadband subscriptions,IT.NET.BBND,,36900000,37500000,38400000,Fixed broadband subscriptions,,,,,,,,,,,,
Germany,DEU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,44.0643,44.6186,45.3805,Fixed broadband subscriptions,,,,,,,,,,,,
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,,114190,114190,..,Forest indicators,,,,,,,,,,,,
Germany,DEU,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,,0.030869694,..,..,Forest indicators,,,,,,,,,,,,
Germany,DEU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,..,..,..,Fossil fuel energy consumption (% of total),,,,,,,,,,,,
Germany,DEU,Forest area (% of land area),AG.LND.FRST.ZS,,32.68267552,32.68548202,..,Forest indicators,,,,,,,,,,,,
Germany,DEU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,2.601562674,3.548770397,2.082009742,Fuel indicator,,,,,,,,,,,,
Germany,DEU,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,8.720657358,12.67371836,8.633184056,Fuel indicator,,,,,,,,,,,,
Germany,DEU,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,..,..,..,Investment,,,,,,,,,,,,
Germany,DEU,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,..,..,..,Investment,,,,,,,,,,,,
Germany,DEU,Land under cereal production (hectares),AG.LND.CREL.HA,,6053000,6101400,..,production,,,,,,,,,,,,
Germany,DEU,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,35.35165707,..,..,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,,,,,,,,,,,,
Germany,DEU,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,97.06,93.35,..,production,,,,,,,,,,,,
Germany,DEU,Losses due to theft and vandalism (% of annual sales for affected firms),IC.FRM.CRIM.ZS,,1.1,..,..,Losses due to theft and vandalism (% of annual sales for affected firms),,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,,35.1418,34.4956,34.4947,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,,62.396,61.0396,59.5685,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,,3.4484,3.408,3.3773,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,,10.2364,10.3882,9.7332,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,,0.2208,0.2285,0.2201,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,,0.2765,0.2441,0.2353,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,,0.4329,0.4082,0.3885,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,,0.2128,0.2041,0.1905,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,,12.4265,11.6628,10.9289,Methane (CH4) emissions,,,,,,,,,,,,
Germany,DEU,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,0,..,..,Mineral rents (% of GDP),,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,,2.1963,2.2041,2.213,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,,1.4625,1.4238,1.3452,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,,1.7936,1.8652,1.4334,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,,4.9532,4.4227,4.1976,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,,0.2844,0.2946,0.2823,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,,0.018,0.0189,0.0169,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,,1.1149,1.1302,1.0889,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,,20.6715,20.0874,19.665,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.N2O.MT.CE.AR5,,32.4945,31.4469,30.2422,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.N2O.ZG.AR5,,-49.95310197,-51.56657903,-53.42201605,Nitrous oxide (N2O) emissions,,,,,,,,,,,,
Germany,DEU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,,9.417374218,9.093100508,8.186963256,Total greenhouse gas emissions,,,,,,,,,,,,
Germany,DEU,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,,783.4886,761.9835,681.8103,Total greenhouse gas emissions,,,,,,,,,,,,
Germany,DEU,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,,..,..,..,Total greenhouse gas emissions,,,,,,,,,,,,
Germany,DEU,Total greenhouse gas emissions excluding LULUCF (% change from 1990),EN.GHG.TOT.ZG.AR5,,-36.6044664,-38.34453931,-44.8317081,Total greenhouse gas emissions,,,,,,,,,,,,
Germany,DEU,Total fisheries production (metric tons),ER.FSH.PROD.MT,,220301.27,206266,..,production,,,,,,,,,,,,
China,CHN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,85.9,87.8,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,,72.4,75.8,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,,94.5,95.2,..,Access to clean fuels and technologies for cooking,,,,,,,,,,,,
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,100,100,..,Access to electricity,,,,,,,,,,,,
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,,100,100,..,Access to electricity,,,,,,,,,,,,
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,,100,100,..,Access to electricity,,,,,,,,,,,,
China,CHN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,0,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,0,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,1.011566518,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,56606890822,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,0.322136444,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,1.21E+11,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,0.689430074,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,83796153616,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,0.476864115,..,..,Adjusted savings,,,,,,,,,,,,
China,CHN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,..,..,..,Agriculture indicators,,,,,,,,,,,,
China,CHN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.44262431,55.43261175,..,Agriculture indicators,,,,,,,,,,,,
China,CHN,Agricultural land (sq. km),AG.LND.AGRI.K2,,5206950,..,..,Agriculture indicators,,,,,,,,,,,,
China,CHN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,2.651291541,2.688769587,2.622876219,Agriculture indicators,,,,,,,,,,,,
China,CHN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,0.339094401,0.381522057,0.36151663,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,7.241017469,7.321762465,7.12013561,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,7.073796365,4.203498818,4.052145404,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,,1.17E+12,1.22E+12,1.27E+12,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,8.36E+12,8.71E+12,9.06E+12,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,,8.32E+12,8.82E+12,8.98E+12,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,1.29E+12,1.31E+12,1.27E+12,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,6727.528076,7341.601216,7713.734059,Agriculture indicators,,,,,,,,,,,,
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,20961.2116,..,..,Air transport,,,,,,,,,,,,
China,CHN,"Air transport, passengers carried",IS.AIR.PSGR,,440301216,..,..,Air transport,,,,,,,,,,,,
China,CHN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,3906386,..,..,Air transport,,,,,,,,,,,,
China,CHN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,..,..,..,Alternative and nuclear energy (% of total energy use),,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,62.14454059,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,20.12936744,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,17.72609197,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,20.20974795,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,568.48,..,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,72805297,75388639,..,Annual freshwater withdrawals,,,,,,,,,,,,
China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,,11.53581215,11.49014999,..,Arable land,,,,,,,,,,,,
China,CHN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.077078082,..,..,Arable land,,,,,,,,,,,,
China,CHN,Arable land (hectares),AG.LND.ARBL.HA,,108862000,..,..,Arable land,,,,,,,,,,,,
China,CHN,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,686000000,717000000,471000000,Armed forces,,,,,,,,,,,,
China,CHN,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,1310000000,2083000000,2432000000,Armed forces,,,,,,,,,,,,
China,CHN,"Armed forces personnel, total",MS.MIL.TOTL.P1,,..,..,..,Armed forces,,,,,,,,,,,,
China,CHN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,..,..,..,Armed forces,,,,,,,,,,,,
China,CHN,Battle-related deaths (number of people),VC.BTL.DETH,,..,..,1,Armed forces,,,,,,,,,,,,
China,CHN,"Bird species, threatened",EN.BIR.THRD.NO,,..,..,..,"Bird species, threatened",,,,,,,,,,,,
China,CHN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,203.8378734,217.1287767,227.9445732,Broad money,,,,,,,,,,,,
China,CHN,Broad money (current LCU),FM.LBL.BMNY.CN,,2.34E+14,2.62E+14,2.87E+14,Broad money,,,,,,,,,,,,
China,CHN,Broad money growth (annual %),FM.LBL.BMNY.ZG,,9.075745734,11.66330022,9.848834535,Broad money,,,,,,,,,,,,
China,CHN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,,10.59672482,11.74127048,11.75872445,Broad money,,,,,,,,,,,,
China,CHN,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,,13142836.98,13179077.02,..,Broad money,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,,422.7900552,418.8638989,449.217162,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,,12621.6147,12526.8263,13259.639,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,8.936542171,8.870590614,9.399266327,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,,15.9153,15.4808,15.0616,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,,597.5237,609.6716,655.4274,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,,697.8658,678.1146,706.7156,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,,2832.323,2725.5225,2874.023,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,,1561.9761,1472.2666,1454.067,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,,5943.0808,6093.1257,6472.9471,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,,969.4479,929.0863,1077.7615,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,,3.4822,3.5582,3.6358,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,,..,..,..,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,,..,..,..,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,,..,..,..,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,,..,..,..,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,,..,..,..,Carbon dioxide (CO2) emissions,,,,,,,,,,,,
China,CHN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,0.437921329,0.422175531,0.424583803,Carbon intensity of GDP,,,,,,,,,,,,
China,CHN,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,,0.796252236,0.767622375,0.772001226,Carbon intensity of GDP,,,,,,,,,,,,
China,CHN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,..,..,..,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",,,,,,,,,,,,
China,CHN,Cereal production (metric tons),AG.PRD.CREL.MT,,632589122.6,633293471.2,..,production,,,,,,,,,,,,
China,CHN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,6316.7,6379.6,..,production,,,,,,,,,,,,
China,CHN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,10.81138283,..,..,Chemicals (% of value added in manufacturing),,,,,,,,,,,,
China,CHN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,,0.607568894,..,..,Coal rents (% of GDP),,,,,,,,,,,,
China,CHN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,,..,..,..,Combustible renewables and waste (% of total energy),,,,,,,,,,,,
China,CHN,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,..,..,..,Coverage of social insurance programs,,,,,,,,,,,,
